"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5BGQp59o8Go58n2pWYEOsW","Silhouette","spotify:artist:11XXERdBUPHGsCBbpyaMwz","RAY","spotify:album:2LUEQdAWtMbGwzlUm4STTz","Pink","spotify:artist:11XXERdBUPHGsCBbpyaMwz","RAY","2020-05-23","https://i.scdn.co/image/ab67616d0000b273f9bac1594016c7398a9a365a","1","11","220172","https://p.scdn.co/mp3-preview/bdecdbef57d3a6d76a557508fb1a7d29f1518717?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","TCJPN2166208","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-03T13:08:57Z"
"spotify:track:7MyvpZS5SQktDHqvVs6QlG","Separate school building, under the cherry tree.","spotify:artist:35CfadJ4eWCPcHKxyqwMOv","Jutakudanchi","spotify:album:7A5GTyqSoXqBIxlGtZuMZj","Shin-koh Kaihaz","spotify:artist:35CfadJ4eWCPcHKxyqwMOv","Jutakudanchi","2019-06-30","https://i.scdn.co/image/ab67616d0000b273494188321d1fda1ab941cc37","1","2","245647","https://p.scdn.co/mp3-preview/53310121db7b45d4eeb4f160029e253b339bf2bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPL2065459","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-04T08:30:23Z"
"spotify:track:1xuNLFHwymYN45CEfJrivt","Fading Lights","spotify:artist:11XXERdBUPHGsCBbpyaMwz","RAY","spotify:album:2LUEQdAWtMbGwzlUm4STTz","Pink","spotify:artist:11XXERdBUPHGsCBbpyaMwz","RAY","2020-05-23","https://i.scdn.co/image/ab67616d0000b273f9bac1594016c7398a9a365a","1","1","269547","https://p.scdn.co/mp3-preview/da8724aea45763acb1da275c065d92d429b164df?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","TCJPN2166197","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-04T10:02:50Z"
"spotify:track:3i1m4oPO8LaBvSKe1P0e8k","Wish Upon a Star","spotify:artist:11XXERdBUPHGsCBbpyaMwz","RAY","spotify:album:2LUEQdAWtMbGwzlUm4STTz","Pink","spotify:artist:11XXERdBUPHGsCBbpyaMwz","RAY","2020-05-23","https://i.scdn.co/image/ab67616d0000b273f9bac1594016c7398a9a365a","1","8","234324","https://p.scdn.co/mp3-preview/e5d98f22cad46342331f05ae34885cf3ab2ce962?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","TCJPN2166205","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-04T10:02:53Z"
"spotify:track:7p1761wg9h6VY8U2KS69bR","a morning","spotify:artist:3B5ZF25xK8YKbRWejjfDjr","plums","spotify:album:2kZSKVFCZxtGvPMEc6FyfT","paranoid","spotify:artist:3B5ZF25xK8YKbRWejjfDjr","plums","2019-12-21","https://i.scdn.co/image/ab67616d0000b273a74ed218201acc9d6f5dacca","1","4","237168","https://p.scdn.co/mp3-preview/3dc802997824febbaa04012f4f2e3cbe2b43e8b3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","TCJPK1915753","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-04T13:02:35Z"
"spotify:track:62wfVpbjNiv3hCMqvhhp8M","Arca","spotify:artist:58SwddK1uHVA7HSZEggRZL","Hyoka","spotify:album:5HiYKeF7uS7Mma27SH6S7D","Birth","spotify:artist:58SwddK1uHVA7HSZEggRZL","Hyoka","2022-04-09","https://i.scdn.co/image/ab67616d0000b273264cde30a5bc90b724d21b7a","1","4","234095","https://p.scdn.co/mp3-preview/a7b489163fae88e58d6afb2cb91f168ac2bdc341?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPR2247392","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T09:25:46Z"
"spotify:track:7CIKnBQVAW67BiNwjbjcmJ","MONOFILM","spotify:artist:4BPFP29V8pWB07T7wECMVK","eau","spotify:album:1JDElvxwVoZ6hNG8Ov6Ju2","白","spotify:artist:4BPFP29V8pWB07T7wECMVK","eau","2019-06-19","https://i.scdn.co/image/ab67616d0000b2736cc17e262307abe690b75733","1","2","221793","https://p.scdn.co/mp3-preview/27c97ba1d6527b491132d6040e1f67b5978a474b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPJ1965745","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T09:35:14Z"
"spotify:track:0I4JhYsWMRZOqgvYhs7xfV","愛を祈らないで","spotify:artist:0IqBL0P3P3YYPgztRZY8la","シバノソウ","spotify:album:7BTIBV2PYbzxZr567W7mym","愛を祈らないで","spotify:artist:0IqBL0P3P3YYPgztRZY8la","シバノソウ","2022-02-02","https://i.scdn.co/image/ab67616d0000b273e9a4385a7363a15cc3db1812","1","1","229525","https://p.scdn.co/mp3-preview/0604daface5b3728ca74808b23401b8a7bbc6a0a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","JPS801954792","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T11:53:52Z"
"spotify:track:0DMNJ2eCS4Ui8lQ1i76fwY","ストーミーストーリー","spotify:artist:4paPMq8shfb5cPhqxi9G3T","マイミーンズ","spotify:album:4ALietfsJwUWIb1sXuC9ol","ストーミーストーリー","spotify:artist:4paPMq8shfb5cPhqxi9G3T","マイミーンズ","2020-07-01","https://i.scdn.co/image/ab67616d0000b27304a0972a4967c598b4a8a80c","1","1","165880","https://p.scdn.co/mp3-preview/6d852c9bf8f79ad74efc93c48fb356cf37c681c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","JPG102000547","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T12:23:10Z"
"spotify:track:1Nj3nGpHGNpyHjBBbxIf0E","生命力","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","spotify:album:2ZO8nAjCwDNVB8Vi4vxom0","deep love","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","2019-10-02","https://i.scdn.co/image/ab67616d0000b273c490fe678fc5233021938675","1","5","222866","https://p.scdn.co/mp3-preview/cec7d4b40058f7b8a4276196f5b107ee625eed3e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","JPJ591901636","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T12:36:48Z"
"spotify:track:1rH7hLxXFv5Zz7kV62TpY3","フェイクワンダーランド","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","spotify:album:17pJRRrruYc9BzbtaiVrge","フェイクワンダーランド","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","2019-06-12","https://i.scdn.co/image/ab67616d0000b273b58332a594293adbece4afd0","1","1","280933","https://p.scdn.co/mp3-preview/b24840b00e977fdc0b07a5161ddc566aa8db4de4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","JPJ591901013","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T13:18:14Z"
"spotify:track:1sg91utxQ2czdozqm7fDN6","midnight moon","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","spotify:album:7lsxjYvnZcW18tTEIaJ0Mg","moratorium","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","2021-09-08","https://i.scdn.co/image/ab67616d0000b27370e7c3090677f09e741b962e","1","4","322610","https://p.scdn.co/mp3-preview/80cdee7c7b939694095f294ca19add34f0dd6c13?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","JPD362100004","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T13:23:33Z"
"spotify:track:0s78Zn4Utnp01XP1qhiTFI","ロストシー","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","spotify:album:0f98uRveS32fikFtBEQbOt","ロストシー","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","2018-02-07","https://i.scdn.co/image/ab67616d0000b2736cd18c87660c793f52e5392a","1","1","251093","https://p.scdn.co/mp3-preview/733d103977de9de6d537d96b830d710413d2a5a1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","JPJ591900101","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T15:26:48Z"
"spotify:track:3KVVXyYUrPiWqIfPXYsfZM","deep love","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","spotify:album:2ZO8nAjCwDNVB8Vi4vxom0","deep love","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","2019-10-02","https://i.scdn.co/image/ab67616d0000b273c490fe678fc5233021938675","1","1","235746","https://p.scdn.co/mp3-preview/5d681a6c4ae12f9c13827bebbc281f0be643eea7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","JPJ591901632","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T15:29:17Z"
"spotify:track:6TLztWaCkAdds17lPdg3gE","サイレン","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","spotify:album:5EDwu5YER3yN6U2e6n7UbY","夜","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","2018-02-07","https://i.scdn.co/image/ab67616d0000b27324bf2d9b791610d58b4116fd","1","1","243866","https://p.scdn.co/mp3-preview/1a08e4d24ed760d227f4543af727435b0e31501e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","JPJ591900104","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T15:37:28Z"
"spotify:track:21zTMhMqrUSoQ96LAGFACT","ぼくたちの戦争","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","spotify:album:2ZO8nAjCwDNVB8Vi4vxom0","deep love","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","2019-10-02","https://i.scdn.co/image/ab67616d0000b273c490fe678fc5233021938675","1","2","202946","https://p.scdn.co/mp3-preview/494f12a6d64cb0904d2a1a17cc6f82f22de18280?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","JPJ591901633","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T15:40:38Z"
"spotify:track:3kiaK1tguFsTTBkuyjs30j","TEENAGER","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","spotify:album:1MDqQnDGg9IExYQatEkTAD","TEENAGER","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","2021-09-01","https://i.scdn.co/image/ab67616d0000b27378dfcc4ffba0959f8e65f944","1","1","236416","https://p.scdn.co/mp3-preview/0dc44ea91f00e7e0d29f7dc6cd1ce03551bfe7a6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","JPD362100001","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T15:51:00Z"
"spotify:track:7x746Cm7GTeVWgWmgvWjL3","フェイクワンダーランド -album ver.-","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","spotify:album:2ZO8nAjCwDNVB8Vi4vxom0","deep love","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","2019-10-02","https://i.scdn.co/image/ab67616d0000b273c490fe678fc5233021938675","1","6","302040","https://p.scdn.co/mp3-preview/97dcef4d5804066bc1e70968e0ed7e20f371ae4d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","JPJ591901637","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T16:25:59Z"
"spotify:track:10RFF6NLZAnoW4BR5U78hj","ラストプレゼント","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","spotify:album:0f98uRveS32fikFtBEQbOt","ロストシー","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","2018-02-07","https://i.scdn.co/image/ab67616d0000b2736cd18c87660c793f52e5392a","1","2","193973","https://p.scdn.co/mp3-preview/f197b64d18dcfbb77569c5ffe472abc282fb037b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","JPJ591900102","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T16:34:53Z"
"spotify:track:1ZMetBQzS5LA6FYRBqwzaQ","I couldn't have done this without you.","spotify:artist:1u3B7ghkXe7pvfxZTmBJlV","downt","spotify:album:0ZeigWcAC16AtsdVXBzLJ5","SAKANA e.p.","spotify:artist:1u3B7ghkXe7pvfxZTmBJlV","downt","2022-06-22","https://i.scdn.co/image/ab67616d0000b27314cb51a7ffc7028393e892f3","1","6","160640","https://p.scdn.co/mp3-preview/4843171cbc0f86de83e626dbc330ce94154a58ba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","JPCO02210210","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T21:10:13Z"
"spotify:track:2ULGGRtXavFpcBtbQthZHz","思わせぶり","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","spotify:album:0f98uRveS32fikFtBEQbOt","ロストシー","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","2018-02-07","https://i.scdn.co/image/ab67616d0000b2736cd18c87660c793f52e5392a","1","3","209293","https://p.scdn.co/mp3-preview/0410e4dd13215b1f90b4ed8a456255f81b9ea91f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","JPJ591900103","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-06T22:09:35Z"
"spotify:track:3KH6FhPBkBsngFXFKFTpY4","nebura","spotify:artist:4206rfZmwovGAjqt0VhSXm","wazakana","spotify:album:3SYBIDDOfFFgAEhFaRnmuH","illusive nebura mimosa","spotify:artist:4206rfZmwovGAjqt0VhSXm","wazakana","2019-04-30","https://i.scdn.co/image/ab67616d0000b273abece2b4d1f4bfc1cd4d25a1","1","6","202153","https://p.scdn.co/mp3-preview/d44f58d285022feea57bf51a6345a07fe585bfb7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPL2053877","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-10T08:36:15Z"
"spotify:track:0RCisAoKCFm4l9Dw4RI89F","それから、花が咲いた。","spotify:artist:4BPFP29V8pWB07T7wECMVK","eau","spotify:album:46R2qSvuDbglzHriynBI0U","それから、花が咲いた。","spotify:artist:4BPFP29V8pWB07T7wECMVK","eau","2021-07-21","https://i.scdn.co/image/ab67616d0000b273659d5d27b7bb378b7868a718","1","1","319301","https://p.scdn.co/mp3-preview/8f1f12a8f2c3f4b97e8988e004331af291dd5836?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","QMFME2132933","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-10T09:40:03Z"
"spotify:track:6dbZ3Z5qPKyI9N7LURKjty","MONOFILM","spotify:artist:4BPFP29V8pWB07T7wECMVK","eau","spotify:album:12SQwaroR0gwMFhVE4OF7s","white","spotify:artist:4BPFP29V8pWB07T7wECMVK","eau","2019-06-19","https://i.scdn.co/image/ab67616d0000b273df864c4b0676da487084ce19","1","2","221793","https://p.scdn.co/mp3-preview/27c97ba1d6527b491132d6040e1f67b5978a474b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","TCJPJ1965745","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-10T09:52:01Z"
"spotify:track:7hVRKv2Gmask0DGD2Sy5TK","「.」","spotify:artist:4BPFP29V8pWB07T7wECMVK","eau","spotify:album:1dXTOUZGbJaDNVuDKLnZLj","「.」","spotify:artist:4BPFP29V8pWB07T7wECMVK","eau","2020-12-14","https://i.scdn.co/image/ab67616d0000b2733f04714493d76bee865a6add","1","1","222491","https://p.scdn.co/mp3-preview/1a88ebc9d62f97f9f9ccbad73d3a13923ca0f761?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","JPX492001685","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-10T10:04:11Z"
"spotify:track:5VGgfq2U7FpbMmbqCYv2tv","SAKURAドロップス","spotify:artist:72PvGatrHUWZIbyyntvdpM","culenasm","spotify:album:2tPoolR1yMJTg72mRl1WD6","日々は季節をめくって","spotify:artist:72PvGatrHUWZIbyyntvdpM","culenasm","2022-11-09","https://i.scdn.co/image/ab67616d0000b273affaeec33c17749ed63be642","1","5","281016","https://p.scdn.co/mp3-preview/8f28f36cbe23273c874bcc803f58a9b9794e4f05?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","JPP302200032","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-10T10:28:43Z"
"spotify:track:1kpdYSNEpAIhKZNo9yN2hn","わたしの生きる物語 - Live Ver.","spotify:artist:72PvGatrHUWZIbyyntvdpM","culenasm","spotify:album:2tPoolR1yMJTg72mRl1WD6","日々は季節をめくって","spotify:artist:72PvGatrHUWZIbyyntvdpM","culenasm","2022-11-09","https://i.scdn.co/image/ab67616d0000b273affaeec33c17749ed63be642","1","9","373514","https://p.scdn.co/mp3-preview/d37afd6f2338331f8b71fbe161b12c1abdd39195?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","JPP302200663","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-10T11:44:32Z"
"spotify:track:2ZlH3YEMqLRzNDOcKFOYW8","火星年代記","spotify:artist:2LX5l9A4WmMryGPJOIrO0U","Oh No Darkness!!","spotify:album:5cWtCppFPVxFB7ZWzr21Mi","Oh No Darkness!!","spotify:artist:2LX5l9A4WmMryGPJOIrO0U","Oh No Darkness!!","2019-10-09","https://i.scdn.co/image/ab67616d0000b2733242dfc95859c755a21a5187","1","2","266200","https://p.scdn.co/mp3-preview/6183f32d8c5005ec0b7e98c525d4b1a0ebfccfe4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","JPE871903384","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-12T08:03:39Z"
"spotify:track:5m3RWwmheVhhZ2qBQqzqEb","すべて","spotify:artist:3B5ZF25xK8YKbRWejjfDjr","plums","spotify:album:3nsHrQgKzKJhzj4HtJkzRk","episode","spotify:artist:3B5ZF25xK8YKbRWejjfDjr","plums","2021-05-19","https://i.scdn.co/image/ab67616d0000b2733aa4ea98b05ee256c59118ab","1","3","444036","https://p.scdn.co/mp3-preview/47e2225a092bc7b9c25ffd25225855326c84da99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","JPZ922104025","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-12T08:59:43Z"
"spotify:track:0CCVGKP1CLIT81dmnTaL3I","Before The Movie Starts","spotify:artist:3P5nO3L8qkPMqUFDODU9uY","fedress","spotify:album:557CTRSnp8wl4TSQkP9p1S","Before The Movie Starts","spotify:artist:3P5nO3L8qkPMqUFDODU9uY","fedress","2020-02-14","https://i.scdn.co/image/ab67616d0000b2737d04911b5a7bccecfbea290a","1","1","220500","https://p.scdn.co/mp3-preview/e4e54876da249e3f9c5e76583ac40fe44adef7b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","TCJPK2039472","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-12T09:43:25Z"
"spotify:track:7MmYI3sSLOCXO0M4wOI4vx","映画の開演前","spotify:artist:3P5nO3L8qkPMqUFDODU9uY","fedress","spotify:album:73kHGIrux7wXSZyu03VMFW","映画の開演前","spotify:artist:3P5nO3L8qkPMqUFDODU9uY","fedress","2020-02-14","https://i.scdn.co/image/ab67616d0000b273b8c6821435998538c1256124","1","1","220500","https://p.scdn.co/mp3-preview/e4e54876da249e3f9c5e76583ac40fe44adef7b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPK2039472","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-12T09:45:51Z"
"spotify:track:0TSwJ6sgvKWLstPJj3cjLb","8月の前に","spotify:artist:2LX5l9A4WmMryGPJOIrO0U","Oh No Darkness!!","spotify:album:7FZWw65uvsCoNIZofJQMZ2","シルバースクリーン","spotify:artist:2LX5l9A4WmMryGPJOIrO0U","Oh No Darkness!!","2022-10-20","https://i.scdn.co/image/ab67616d0000b2730b49d52fab04219a95fbe178","1","6","244766","https://p.scdn.co/mp3-preview/c2dbf506dd3bd89a8df99066f54cfc330bc5379b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","JP92A2209220","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-12T10:52:45Z"
"spotify:track:4nhQgXGvIDZmQR5GG7urbF","farewell","spotify:artist:5kJvtFkFAXSgbz05ZZ4mVL","kurayamisaka","spotify:album:3zI5YFsZPqgzexM8CJijQJ","farewell","spotify:artist:5kJvtFkFAXSgbz05ZZ4mVL","kurayamisaka","2022-03-26","https://i.scdn.co/image/ab67616d0000b27368d4ac08fe1dfe7890cb2ca8","1","1","220763","https://p.scdn.co/mp3-preview/018f55c92bda433b24cb875ff94c2df3837977fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","JP92N2220391","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-13T08:25:47Z"
"spotify:track:5wJVwKdfKQaDgN71LhC5YO","Hyacinth","spotify:artist:58SwddK1uHVA7HSZEggRZL","Hyoka","spotify:album:5HiYKeF7uS7Mma27SH6S7D","Birth","spotify:artist:58SwddK1uHVA7HSZEggRZL","Hyoka","2022-04-09","https://i.scdn.co/image/ab67616d0000b273264cde30a5bc90b724d21b7a","1","1","249706","https://p.scdn.co/mp3-preview/1525513a6b305c05ef99f8569f4f80d74510d954?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","TCJPR2247389","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-13T09:01:16Z"
"spotify:track:0rWgUVdc8NdskX1HxsGcWb","SNSに殺されそう","spotify:artist:7F8CUMuI6T42hdxqVsD80F","milkyway","spotify:album:3WBpev2oR24UOvkiY0Huw0","地獄で会えたらキスしてね","spotify:artist:7F8CUMuI6T42hdxqVsD80F","milkyway","2017-07-19","https://i.scdn.co/image/ab67616d0000b273a8cd9bdf8324fb415366d8f3","1","3","210133","","false","0","JPJ591901406","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-13T12:04:12Z"
"spotify:track:7ugTP9c2Wo1HtrjuxB0w3k","酔生夢死","spotify:artist:72PvGatrHUWZIbyyntvdpM","culenasm","spotify:album:4KFnAP12l0eIt1E7qfACaC","酔生夢死","spotify:artist:72PvGatrHUWZIbyyntvdpM","culenasm","2021-03-24","https://i.scdn.co/image/ab67616d0000b2730f0530e447be498bce5484fb","1","1","186221","https://p.scdn.co/mp3-preview/48c57d11577760945f63b780a84fed49f6e33d01?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","JPP302100212","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-20T10:06:23Z"
"spotify:track:7HemIbqrBjd61mvRfkS9oK","bicycle","spotify:artist:0TuzJGIGYfXb4jIlr4flYl","なきごと","spotify:album:2OVSflRQ7zERLrLk3eAqmL","NAKIGOTO,","spotify:artist:0TuzJGIGYfXb4jIlr4flYl","なきごと","2023-01-11","https://i.scdn.co/image/ab67616d0000b2732f509b3849c4e83d4ecc8053","1","3","182665","https://p.scdn.co/mp3-preview/d17fcc8d3000ac601ccb3bab67e5a8d03fc0341d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","JPZ922205941","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-23T08:09:44Z"
"spotify:track:4hUTtLkOapeV6dHHFNtSSk","KUSE","spotify:artist:0TuzJGIGYfXb4jIlr4flYl","なきごと","spotify:album:2OVSflRQ7zERLrLk3eAqmL","NAKIGOTO,","spotify:artist:0TuzJGIGYfXb4jIlr4flYl","なきごと","2023-01-11","https://i.scdn.co/image/ab67616d0000b2732f509b3849c4e83d4ecc8053","2","1","260492","https://p.scdn.co/mp3-preview/247eaa31cf1c63be00010acd29558204a1aef20d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","JPZ922211855","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-23T08:36:02Z"
"spotify:track:53RaAIKIExdEOrh5A7qMn5","YUUMORARU TOURONKAI","spotify:artist:0TuzJGIGYfXb4jIlr4flYl","なきごと","spotify:album:2OVSflRQ7zERLrLk3eAqmL","NAKIGOTO,","spotify:artist:0TuzJGIGYfXb4jIlr4flYl","なきごと","2023-01-11","https://i.scdn.co/image/ab67616d0000b2732f509b3849c4e83d4ecc8053","2","4","197825","https://p.scdn.co/mp3-preview/93359c838ad76bc63c7da6e1bfa94095306e7636?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","JPZ922211858","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-23T08:44:43Z"
"spotify:track:3811tzTtlnoHKwfGsHgx8K","Oyasumi Tokyo","spotify:artist:0TuzJGIGYfXb4jIlr4flYl","なきごと","spotify:album:2OVSflRQ7zERLrLk3eAqmL","NAKIGOTO,","spotify:artist:0TuzJGIGYfXb4jIlr4flYl","なきごと","2023-01-11","https://i.scdn.co/image/ab67616d0000b2732f509b3849c4e83d4ecc8053","2","6","208532","https://p.scdn.co/mp3-preview/e8d16a997c09b1a516dc2ec722cd0e53ab6b1fd8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","JPZ922211860","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-23T08:51:38Z"
"spotify:track:7Jl0pK4HK2LeRBeSEVDHw1","夏の扉","spotify:artist:2dEKl1tM3JMwggawEuVISO","sora tob sakana","spotify:album:6wy5MYR1ThaC7IuQu3VHHG","sora tob sakana","spotify:artist:2dEKl1tM3JMwggawEuVISO","sora tob sakana","2016-07-26","https://i.scdn.co/image/ab67616d0000b273ccb12635b61e9d536bdc79aa","1","2","305240","https://p.scdn.co/mp3-preview/de39d1a4975a8d005f82b1c8934a49ce981f2d0f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","JPR841600024","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-25T15:24:18Z"
"spotify:track:1OOw1rIkRrkWXoLGEBt67L","Midnight In Naked","spotify:artist:4ReYBtwk8GTvuIklAiCqHI","Hammer Head Shark","spotify:album:3D9ELAFrFvBAzFF91bZr6K","BYE MY NAKED","spotify:artist:4ReYBtwk8GTvuIklAiCqHI","Hammer Head Shark","2020-11-08","https://i.scdn.co/image/ab67616d0000b2734f3066b3cfb424bbcb0da4b5","1","2","235064","https://p.scdn.co/mp3-preview/b4b16ae71965bd97e5de2a10e995aed5a39a0af9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","JPZ922011545","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-26T09:59:56Z"
"spotify:track:7E5uFdbneRoDSlnT0g2Tfq","Apple's","spotify:artist:4ReYBtwk8GTvuIklAiCqHI","Hammer Head Shark","spotify:album:3D9ELAFrFvBAzFF91bZr6K","BYE MY NAKED","spotify:artist:4ReYBtwk8GTvuIklAiCqHI","Hammer Head Shark","2020-11-08","https://i.scdn.co/image/ab67616d0000b2734f3066b3cfb424bbcb0da4b5","1","4","372697","https://p.scdn.co/mp3-preview/cb32ea2fc75b7d26dbd476bb59095de8c44e68ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","JPZ922011547","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-26T10:10:18Z"
